POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,ln_preciousd,ln_m2total,residuos_mod1
1797,VTA,TERRENO,-34.5908833,-58.4223349,224,579000,PALERMO,14,13.269057756555132,5.4116460518550396,-0.47760130001378903
1798,VTA,TERRENO,-34.5908741,-58.4222963,228,525000,PALERMO,14,13.17115354157376,5.429345628954441,-0.5858970958517759
1799,VTA,TERRENO,-34.5814275,-58.4220497,2100,1700000,PALERMO,14,14.346138809026444,7.649692623711514,-0.7144975127452616
1800,VTA,TERRENO,-34.6487505,-58.4218017,520,385000,NUEVA POMPEYA,4,12.86099861326992,6.253828811575473,-0.08036722977305424
1801,VTA,TERRENO,-34.634742,-58.421716,897,730000,BOEDO,5,13.500799813124575,6.799055862058796,-0.3081874545124758
1802,VTA,TERRENO,-34.6072868,-58.4217012,349,1180000,ALMAGRO,5,13.981024996441848,5.855071922202427,0.30480323389051717
1803,VTA,TERRENO,-34.5959455,-58.4215847,6141,5650000,PALERMO,14,15.547166103122624,8.722742874329398,-0.14346766886410395
1804,VTA,TERRENO,-34.628801,-58.421539,308,720000,BOEDO,5,13.487006490992238,5.730099782973574,0.3056129486516098
1805,VTA,TERRENO,-34.621138,-58.421523,325,590000,ALMAGRO,5,13.287877815881902,5.783825182329737,-0.34651434509198015
1806,VTA,TERRENO,-34.5883669,-58.4213974,890,6500000,PALERMO,14,15.687312734865866,6.7912214627261855,1.1306925504488317
1807,VTA,TERRENO,-34.6263097,-58.4213074,312,900300,BOEDO,5,13.710483320096568,5.7430031878094825,0.5215140727588683
1808,VTA,TERRENO,-34.6088278,-58.4213069,296,2250000,ALMAGRO,5,14.626440774180603,5.69035945432406,1.0469231824938166
1809,VTA,TERRENO,-34.609847,-58.4213,301,800000,ALMAGRO,5,13.592367006650065,5.707110264748875,0.003014863551924091
1810,VTA,TERRENO,-34.6087667,-58.4212982,827,2500000,ALMAGRO,5,14.73180128983843,6.717804695023691,0.5490613593062769
1811,VTA,TERRENO,-34.6263164,-58.4212007,312,1600000,BOEDO,5,14.28551418721001,5.7430031878094825,1.0965449398723102
1812,VTA,TERRENO,-34.6425856,-58.4210716,362,280000,NUEVA POMPEYA,4,12.542544882151386,5.8916442118257715,-0.18617912588146468
1813,VTA,TERRENO,-34.594391,-58.420979,174,920000,PALERMO,14,13.732128949025222,5.159055299214529,0.1337681944414916
1814,VTA,TERRENO,-34.5842989,-58.420952,262,580000,PALERMO,14,13.270783382522602,5.568344503761097,-0.5678747440773941
1815,VTA,TERRENO,-34.5917593,-58.4209425,189,550000,PALERMO,14,13.217673557208654,5.241747015059643,-0.4292362472507268
1816,VTA,TERRENO,-34.5920487,-58.4208336,354,500000,PALERMO,14,13.122363377404328,5.869296913133774,-0.8929866146806986
1817,VTA,TERRENO,-34.5975066,-58.4207984,543,2550000,PALERMO,14,14.75160391713461,6.297109319933935,0.48508141444324526
1818,VTA,TERRENO,-34.6006851,-58.4205933,110,3000000,ALMAGRO,5,14.914122846632385,4.700480365792417,1.9157721680859778
1819,VTA,TERRENO,-34.6371572,-58.4205643,172,360000,BOEDO,5,12.793859310432293,5.147494476813453,-0.045481418304061494
1820,VTA,TERRENO,-34.637592,-58.420534,157,175000,BOEDO,5,12.072541252905651,5.056245805348308,-0.7132265603726919
1821,VTA,TERRENO,-34.5985127,-58.4204846,164,589000,ALMAGRO,5,13.286181462633724,5.099866427824199,0.053347636083243694
1822,VTA,TERRENO,-34.6015357,-58.4204548,1586,6500000,ALMAGRO,5,15.687312734865866,7.368970402194793,1.1222675628512793
1823,VTA,TERRENO,-34.630188,-58.4204499,142,300000,BOEDO,5,12.611537753638338,4.955827057601261,-0.11527330994632004
1824,VTA,TERRENO,-34.597932,-58.4204299,298,3000000,PALERMO,14,14.914122846632385,5.697093486505405,0.9998750346472108
1825,VTA,TERRENO,-34.5952679,-58.4203755,190,500000,PALERMO,14,13.122363377404328,5.247024072160486,-0.5276446347263666
1826,VTA,TERRENO,-34.6110583,-58.4201892,348,690000,ALMAGRO,5,13.444446876573442,5.8522024797744745,-0.23009021052852557
1827,VTA,TERRENO,-34.63099,-58.4201892,505,700000,BOEDO,5,13.458835614025542,6.22455842927536,-0.012859045366710002
1828,VTA,TERRENO,-34.63099,-58.420189,350,325000,BOEDO,5,12.691580461311874,5.857933154483459,-0.5648652028257002
1829,VTA,TERRENO,-34.6148246,-58.4201588,1847,1000000,ALMAGRO,5,13.815510557964274,7.52131798019924,-0.8389792468938998
1830,VTA,TERRENO,-34.6211179,-58.420022,400,1500000,ALMAGRO,5,14.22097566607244,5.991464547107982,0.4646765670970639
1831,VTA,TERRENO,-34.595501,-58.420002,303,870000,PALERMO,14,13.676248490630767,5.713732805509369,-0.24776841515013073
1832,ALQ,TERRENO,-34.5955003,-58.4200006,303,999000,PALERMO,14,13.81451005763069,5.713732805509369,-0.10950684815020802
1833,VTA,TERRENO,-34.5945558,-58.419968,383,1190000,PALERMO,14,13.989463865087712,5.948034989180646,-0.07211395939920107
1834,VTA,TERRENO,-34.6105194,-58.419899,652,730000,ALMAGRO,5,13.500799813124575,6.480044561926653,-0.5423490055023645
1835,VTA,TERRENO,-34.6050724,-58.4197275,672,790000,ALMAGRO,5,13.579788224443204,6.5102583405231496,-0.48109937525777463
1836,VTA,TERRENO,-34.596102,-58.4196444,257,670000,PALERMO,14,13.415032991367148,5.54907608489522,-0.41231247326926523
1837,VTA,TERRENO,-34.5845303,-58.4195963,234,1800000,PALERMO,14,14.403297222866392,5.455321115357702,0.6309961438210656
1838,VTA,TERRENO,-34.6213936,-58.4194721,312,2250000,BOEDO,5,14.626440774180603,5.7430031878094825,1.4374715268429044
1839,VTA,TERRENO,-34.6083764,-58.4194558,227.99,1150000,ALMAGRO,5,13.955272500339433,5.429301768343455,0.529024223330233
1840,VTA,TERRENO,-34.6230603,-58.4193858,204,255000,BOEDO,5,12.449018824140563,5.318119993844216,-0.4904976797834903
1841,VTA,TERRENO,-34.6203499,-58.4193802,264,840000,ALMAGRO,5,13.641157170819497,5.575949103146316,0.12881092500274843
1842,VTA,TERRENO,-34.6356587,-58.4193506,550,400000,BOEDO,5,12.89921982609012,6.309918278226516,-0.6225903681142277
1843,VTA,TERRENO,-34.6400386,-58.4192631,378,390000,NUEVA POMPEYA,4,12.873902018105829,5.934894195619588,0.1197855557156396
1844,VTA,TERRENO,-34.6226113,-58.4191927,550,250000,BOEDO,5,12.429216196844383,6.309918278226516,-1.0925939973599645
1845,VTA,TERRENO,-34.5964339,-58.4190788,202,425000,PALERMO,14,12.959844447906553,5.308267697401205,-0.7261202472605243
1846,VTA,TERRENO,-34.6128217,-58.4190766,381,820000,ALMAGRO,5,13.617059619240436,5.942799375126701,-0.11066771970335801
1847,VTA,TERRENO,-34.5892956,-58.4189484,72,575000,PALERMO,14,13.262125319779487,4.276666119016055,0.18182318668367142
1848,VTA,TERRENO,-34.5907105,-58.4188378,176,1300000,PALERMO,14,14.077874822431765,5.170483995038151,0.47280417777157246
1849,VTA,TERRENO,-34.5910615,-58.4188222,151,599000,PALERMO,14,13.303016877097587,5.017279836814924,-0.21210622877083352
1850,VTA,TERRENO,-34.6379075,-58.4188123,274,295000,BOEDO,5,12.594730635321957,5.6131281063880705,-0.5179877839721875
1851,VTA,TERRENO,-34.5911123,-58.4186779,151,580000,PALERMO,14,13.270783382522602,5.017279836814924,-0.24433972334581908
1852,VTA,TERRENO,-34.617557,-58.418652,820,2100000,ALMAGRO,5,14.557447902693651,6.709304340258298,0.37969860687318796
1853,VTA,TERRENO,-34.6395412,-58.4184583,210,420000,BOEDO,5,12.948009990259552,5.3471075307174685,-0.008525357197362101
1854,VTA,TERRENO,-34.5855992,-58.4184265,1416,4000000,PALERMO,14,15.201804919084164,7.255591274253665,0.37254904304813447
1855,VTA,TERRENO,-34.598737,-58.41836,207,689000,ALMAGRO,5,13.442996549995796,5.332718793265369,0.07345300605789258
1856,VTA,TERRENO,-34.628222,-58.418258,300,430000,BOEDO,5,12.971540487669746,5.703782474656201,-0.1944019263319066
1858,VTA,TERRENO,-34.628522,-58.418194,300,430000,BOEDO,5,12.971540487669746,5.703782474656201,-0.1944019263319066
1859,VTA,TERRENO,-34.6071935,-58.4179509,1370,3750000,ALMAGRO,5,15.137266397946593,7.222566018822171,0.6581765557704227
1860,VTA,TERRENO,-34.6258152,-58.417925,294,1100000,BOEDO,5,13.9108207377686,5.683579767338681,0.7567395148809232
1861,VTA,TERRENO,-34.6069741,-58.4178398,1370,3750000,ALMAGRO,5,15.137266397946593,7.222566018822171,0.6581765557704227
1862,VTA,TERRENO,-34.5856928,-58.4177259,188,1500000,PALERMO,14,14.22097566607244,5.236441962829949,0.5771805054762318
1863,VTA,TERRENO,-34.6391835,-58.4175971,287,595000,BOEDO,5,13.296316684527767,5.659482215759621,0.15638335083958566
1864,VTA,TERRENO,-34.6379585,-58.4173965,150,260000,BOEDO,5,12.468436909997665,5.0106352940962555,-0.29055256202848506
1865,VTA,TERRENO,-34.5825491,-58.41735,230,1900000,PALERMO,14,14.457364444136669,5.438079308923196,0.695186184674661
1866,VTA,TERRENO,-34.6234926,-58.4171878,225,630000,BOEDO,5,13.353475098367715,5.41610040220442,0.35643341572774395
1867,VTA,TERRENO,-34.606336,-58.417175,376,395000,ALMAGRO,5,12.886641043883259,5.929589143389895,-0.8333304492311854
1868,VTA,TERRENO,-34.6234959,-58.4170314,225,720000,BOEDO,5,13.487006490992238,5.41610040220442,0.4899648083522663
1869,VTA,TERRENO,-34.63729,-58.416827,167,230000,BOEDO,5,12.345834587905333,5.117993812416755,-0.4761860355154809
1870,VTA,TERRENO,-34.5955925,-58.4168053,577,2350000,PALERMO,14,14.669925886120343,6.3578422665081,0.3677465244293769
1871,VTA,TERRENO,-34.592392,-58.416575,382,1100000,PALERMO,14,13.9108207377686,5.945420608606575,-0.1492221603766933
1872,VTA,TERRENO,-34.611067,-58.416523,381,1900000,ALMAGRO,5,14.457364444136669,5.942799375126701,0.7296371051928752
1873,VTA,TERRENO,-34.6195025,-58.4165073,646,2200000,ALMAGRO,5,14.603967918328545,6.470799503782602,0.5662469564627289
1874,VTA,TERRENO,-34.647906,-58.41649,560,600000,NUEVA POMPEYA,4,13.304684934198283,6.327936783729195,0.31980963437957355
1875,VTA,TERRENO,-34.592537,-58.416409,382,1400000,PALERMO,14,14.151982794585487,5.945420608606575,0.09193989644019475
1876,VTA,TERRENO,-34.6423158,-58.4163205,347,430000,NUEVA POMPEYA,4,12.971540487669746,5.849324779946859,0.26766259859815617
1877,VTA,TERRENO,-34.6170571,-58.4162769,422,935000,ALMAGRO,5,13.748301808270824,6.045005314036012,-0.03943155636712675
1878,VTA,TERRENO,-34.6138981,-58.4162277,1400,1280000,ALMAGRO,5,14.0623706358958,7.24422751560335,-0.4294368658048207
1879,VTA,TERRENO,-34.6072794,-58.4161268,404,1000000,ALMAGRO,5,13.815510557964274,6.0014148779611505,0.053369530278959076
1880,VTA,TERRENO,-34.6433048,-58.4160802,36,69000,NUEVA POMPEYA,4,11.141861783579396,3.58351893845611,-0.23174112349622658
1881,VTA,TERRENO,-34.5992597,-58.4160756,407,1320000,ALMAGRO,5,14.093142294562554,6.008813185442595,0.32665765403475366
1882,VTA,TERRENO,-34.6015897,-58.4160712,455,700000,ALMAGRO,5,13.458835614025542,6.12029741895095,-0.3731024223791031
1883,VTA,TERRENO,-34.6138312,-58.4159931,213,580000,ALMAGRO,5,13.270783382522602,5.3612921657094255,-0.11553584528791978
1884,VTA,TERRENO,-34.6338043,-58.4159317,150,260000,BOEDO,5,12.468436909997665,5.0106352940962555,-0.29055256202848506
1885,VTA,TERRENO,-34.626756,-58.41585,206,700000,BOEDO,5,13.458835614025542,5.327876168789581,0.5135911720707285
1886,VTA,TERRENO,-34.61121,-58.415849,273,1120000,ALMAGRO,5,13.928839243271277,5.60947179518496,0.39681152354729227
1887,VTA,TERRENO,-34.6151828,-58.4157413,5747,1300000,ALMAGRO,5,14.077874822431765,8.656433258507741,-1.2430513684415931
1888,VTA,TERRENO,-34.6150463,-58.4157098,1382,1280000,ALMAGRO,5,14.0623706358958,7.231287004327616,-0.4218393752832941
1889,VTA,TERRENO,-34.6465107,-58.4156264,98,85000,NUEVA POMPEYA,4,11.350406535472453,4.584967478670572,-0.6111558138505152
1890,VTA,TERRENO,-34.604016,-58.415497,215,1100000,ALMAGRO,5,13.9108207377686,5.3706380281276624,0.5190144701012218
1891,VTA,TERRENO,-34.615448,-58.415426,4520,3000000,ALMAGRO,5,14.914122846632385,8.416267272826277,-0.2657997346517896
1892,VTA,TERRENO,-34.6279534,-58.4152127,672,590000,BOEDO,5,13.287877815881902,6.5102583405231496,-0.35155383020703374
1893,VTA,TERRENO,-34.642198,-58.41516,234,350000,NUEVA POMPEYA,4,12.765688433465597,5.455321115357702,0.29313363846496326
1894,VTA,TERRENO,-34.6287276,-58.4151448,806,390000,BOEDO,5,12.873902018105829,6.692083742506628,-0.8722809563276577
1895,VTA,TERRENO,-34.606923,-58.41509,211,750000,ALMAGRO,5,13.527828485512494,5.351858133476067,0.14704806285004424
1896,VTA,TERRENO,-34.6227704,-58.4149924,309,750000,BOEDO,5,13.527828485512494,5.733341276897746,0.344531832943859
1897,VTA,TERRENO,-34.6372588,-58.4149895,577,387000,BOEDO,5,12.866179972011919,6.3578422665081,-0.6837668266097401
1898,VTA,TERRENO,-34.6455462,-58.4149333,375,280000,NUEVA POMPEYA,4,12.542544882151386,5.926926025970411,-0.20689339619386066
1899,VTA,TERRENO,-34.6142604,-58.4149126,780,270000,ALMAGRO,5,12.506177237980511,6.659293919683638,-1.6422104902637154
1900,VTA,TERRENO,-34.621748,-58.4148794,2794,600000,BOEDO,5,13.304684934198283,7.935229539816907,-1.1713601152871669
1901,VTA,TERRENO,-34.6027443,-58.4148674,289,690000,ALMAGRO,5,13.444446876573442,5.666426688112432,-0.12101957288469581
1902,VTA,TERRENO,-34.5940616,-58.4148349,308,930000,PALERMO,14,13.742939865129438,5.730099782973574,-0.19068624028049772
1903,VTA,TERRENO,-34.6282328,-58.4146789,811,590000,BOEDO,5,13.287877815881902,6.698268054115413,-0.46193602350187624
1904,VTA,TERRENO,-34.5990633,-58.4146465,400,830000,ALMAGRO,5,13.62918097977278,5.991464547107982,-0.12711811920259514
1905,VTA,TERRENO,-34.6268007,-58.4146022,448,360000,BOEDO,5,12.793859310432293,6.104793232414985,-0.6075201250428223
1906,VTA,TERRENO,-34.608106,-58.4145317,950,2400000,ALMAGRO,5,14.690979295318174,6.856461984594587,0.42683242337475963
1907,VTA,TERRENO,-34.6456941,-58.4145291,559,600000,NUEVA POMPEYA,4,13.304684934198283,6.326149473155099,0.320858980487805
1908,VTA,TERRENO,-34.5969431,-58.4144736,268,1600000,RECOLETA,2,14.28551418721001,5.5909869805108565,0.26042800052931575
1909,VTA,TERRENO,-34.599316,-58.4142995,150,315000,ALMAGRO,5,12.66032791780777,5.0106352940962555,-0.5201175078304235
1910,VTA,TERRENO,-34.603214,-58.414256,216,950000,ALMAGRO,5,13.764217263576723,5.375278407684165,0.36968658734884907
1911,VTA,TERRENO,-34.620582,-58.414148,196,600000,ALMAGRO,5,13.304684934198283,5.278114659230517,-0.032800031687615576
1912,VTA,TERRENO,-34.596876,-58.414144,207,1500000,RECOLETA,2,14.22097566607244,5.332718793265369,0.3475210542808265
1913,VTA,TERRENO,-34.602296,-58.414135,225,490000,ALMAGRO,5,13.102160670086809,5.41610040220442,-0.31633696616520557
1914,VTA,TERRENO,-34.6361553,-58.4141176,1640,3000000,BOEDO,5,14.914122846632385,7.402451520818244,0.7508765624484629
1915,VTA,TERRENO,-34.6182141,-58.4140715,500,460000,ALMAGRO,5,13.038981768465277,6.214608098422191,-0.8483269158290795
1916,VTA,TERRENO,-34.6011892,-58.4140434,1200,380000,ALMAGRO,5,12.84792653170257,7.090076835776092,-1.5533777198621286
1917,VTA,TERRENO,-34.6425994,-58.4140291,3336,2750000,NUEVA POMPEYA,4,14.827111469642754,8.112527763478637,0.7944867598858895
1918,VTA,TERRENO,-34.635704,-58.414015,290,240000,BOEDO,5,12.388394202324129,5.66988092298052,-0.7576443058709551
1919,VTA,TERRENO,-34.616729,-58.413971,1178,1600000,ALMAGRO,5,14.28551418721001,7.071573364211532,-0.104926509829551
1920,VTA,TERRENO,-34.58329,-58.4139153,1004,2500000,PALERMO,14,14.73180128983843,6.911747300251674,0.10441930253064916
1921,VTA,TERRENO,-34.5956796,-58.4138941,335,1300000,RECOLETA,2,14.077874822431765,5.814130531825066,-0.07822094956790966
1922,VTA,TERRENO,-34.618047,-58.413887,300,610000,ALMAGRO,5,13.321214236149494,5.703782474656201,-0.26618413146420056
1923,VTA,TERRENO,-34.6364248,-58.4138494,98,259000,BOEDO,5,12.464583340681674,4.584967478670572,-0.04449272961668067
1924,VTA,TERRENO,-34.6031745,-58.4138199,340,870000,ALMAGRO,5,13.676248490630767,5.8289456176102075,0.01536571641401029
1925,VTA,TERRENO,-34.61413,-58.413694,2723,1570000,ALMAGRO,5,14.266586177324491,7.909489492673759,-0.6158026126597195
1926,VTA,TERRENO,-34.6360871,-58.4136909,98,259000,BOEDO,5,12.464583340681674,4.584967478670572,-0.04449272961668067
1927,VTA,TERRENO,-34.5797084,-58.4136769,386,7000000,PALERMO,14,15.761420707019587,5.955837369464831,1.6952620349145722
1928,VTA,TERRENO,-34.6161437,-58.4136597,1700,1000000,ALMAGRO,5,13.815510557964274,7.438383530044307,-0.7902876855224664
1929,VTA,TERRENO,-34.6141375,-58.4136016,1370,1600000,ALMAGRO,5,14.28551418721001,7.222566018822171,-0.1935756549661606
1930,VTA,TERRENO,-34.6072606,-58.4134606,935,1500000,BALVANERA,3,14.22097566607244,6.840546529288687,0.06604585639001678
1931,VTA,TERRENO,-34.6165658,-58.413405,347,900000,ALMAGRO,5,13.710150042306449,5.849324779946859,0.037302478647430276
1932,VTA,TERRENO,-34.6252215,-58.4134029,254,720000,BOEDO,5,13.487006490992238,5.537334267018537,0.41878731627430776
1933,VTA,TERRENO,-34.6012,-58.4133322,141,399000,ALMAGRO,5,12.896716695872,4.948759890378168,-0.24740112390526248
1934,VTA,TERRENO,-34.6355248,-58.4131317,375,650000,BOEDO,5,13.38472764187182,5.926926025970411,0.08777564255118708
1935,VTA,TERRENO,-34.6354374,-58.4130225,577,1000000,BOEDO,5,13.815510557964274,6.3578422665081,0.2655637593426154
1936,VTA,TERRENO,-34.6103689,-58.4129437,2893,1500000,BALVANERA,3,14.22097566607244,7.970049304976135,-0.5970953788728589
1937,VTA,TERRENO,-34.5968514,-58.4129343,155,850000,RECOLETA,2,13.652991628466498,5.043425116919247,-0.05061606482671138
1938,VTA,TERRENO,-34.619509,-58.4127822,285,550000,ALMAGRO,5,13.217673557208654,5.652489180268651,-0.3396100560785985
1939,VTA,TERRENO,-34.5946428,-58.4127271,121,550000,RECOLETA,2,13.217673557208654,4.795790545596741,-0.3405456527134972
1940,VTA,TERRENO,-34.5852351,-58.4125391,288,1600000,PALERMO,14,14.28551418721001,5.662960480135946,0.3913061701631908
1941,VTA,TERRENO,-34.615546,-58.412529,300,900000,ALMAGRO,5,13.710150042306449,5.703782474656201,0.12275167469275389
1942,VTA,TERRENO,-34.6382889,-58.4125234,2712,4000000,BOEDO,5,15.201804919084164,7.905441649060286,0.7432486080926944
1943,VTA,TERRENO,-34.6508293,-58.4124638,2013,1000000,NUEVA POMPEYA,4,13.815510557964274,7.607381425639791,0.07946180505628948
1944,VTA,TERRENO,-34.61348,-58.412315,787,1100000,BALVANERA,3,13.9108207377686,6.668228248417403,-0.14293945985526935
1945,VTA,TERRENO,-34.639417,-58.412095,1400,7500000,NUEVA POMPEYA,4,15.830413578506539,7.24422751560335,2.3075757513933493
1946,VTA,TERRENO,-34.6331978,-58.4120319,344,320000,BOEDO,5,12.676076274775909,5.840641657373398,-0.570217395935947
1947,VTA,TERRENO,-34.6229785,-58.4120209,220,320000,SAN CRISTOBAL,3,12.676076274775909,5.393627546352362,-0.2651541837543662
1948,VTA,TERRENO,-34.6264878,-58.4120038,480,260000,BOEDO,5,12.468436909997665,6.173786103901937,-0.9734488606605072
1949,VTA,TERRENO,-34.6396368,-58.4120027,1540,7500000,NUEVA POMPEYA,4,15.830413578506539,7.3395376954076745,2.251618287871311
1950,VTA,TERRENO,-34.609916,-58.41186,2000,1300000,BALVANERA,3,14.077874822431765,7.600902459542082,-0.523466790462743
1951,VTA,TERRENO,-34.5974665,-58.411843,305,1400000,RECOLETA,2,14.151982794585487,5.720311776607412,0.05096885732322229
1952,VTA,TERRENO,-34.5858248,-58.4118094,1550,1850000,PALERMO,14,14.430696197054507,7.346010209913293,-0.45164544908774157
1953,VTA,TERRENO,-34.6466372,-58.4118012,581,300000,PARQUE PATRICIOS,4,12.611537753638338,6.364750756851911,-0.9763527716373356
1954,VTA,TERRENO,-34.6467,-58.411761,451,329000,PARQUE PATRICIOS,4,12.70381302974751,6.111467339502679,-0.7353725238645525
1955,VTA,TERRENO,-34.637713,-58.411656,103,243000,BOEDO,5,12.400816722322686,4.634728988229636,-0.1374747776566261
1956,VTA,TERRENO,-34.6316876,-58.411635,523,495000,BOEDO,5,13.112313041550827,6.259581464064923,-0.3799439564677023
1957,VTA,TERRENO,-34.6262482,-58.4116146,325,780000,BOEDO,5,13.567049198665774,5.783825182329737,0.354112991303935
1958,VTA,TERRENO,-34.619224,-58.411603,165,540000,BALVANERA,3,13.199324418540456,5.10594547390058,0.06279448473107958
1959,VTA,TERRENO,-34.653886,-58.411442,298,200000,NUEVA POMPEYA,4,12.206072645530174,5.697093486505405,-0.4084288824103059
1960,VTA,TERRENO,-34.613532,-58.4114404,393,480000,BALVANERA,3,13.081541382884074,5.973809611869261,-0.5645193895216275
1961,VTA,TERRENO,-34.6250729,-58.4113955,7286,3200000,SAN CRISTOBAL,3,14.978661367769956,8.89370997756851,-0.01749895628978528
1962,VTA,TERRENO,-34.6475697,-58.4113715,720,390000,PARQUE PATRICIOS,4,12.873902018105829,6.579251212010101,-0.8399236530232724
1963,VTA,TERRENO,-34.647649,-58.411367,476,315000,PARQUE PATRICIOS,4,12.66032791780777,6.16541785423142,-0.8105324680848155
1964,VTA,TERRENO,-34.65392,-58.411264,300,200000,NUEVA POMPEYA,4,12.206072645530174,5.703782474656201,-0.412356047496092
1965,VTA,TERRENO,-34.6180236,-58.4111571,270,325000,BALVANERA,3,12.691580461311874,5.598421958998375,-0.73408684488413
1966,VTA,TERRENO,-34.615089,-58.41105,876,1950000,BALVANERA,3,14.48333993053993,6.775366090936392,0.36667814226861967
1967,VTA,TERRENO,-34.6038897,-58.4109982,825,1800000,BALVANERA,3,14.403297222866392,6.715383386334681,0.3218518197870321
1968,VTA,TERRENO,-34.60389,-58.410998,303,1100000,BALVANERA,3,13.9108207377686,5.713732805509369,0.41745339679581633
1969,VTA,TERRENO,-34.637076,-58.4109429,212,450000,BOEDO,5,13.017002861746503,5.356586274672012,0.054902458487994923
1970,VTA,TERRENO,-34.629831,-58.4106037,1268,385000,SAN CRISTOBAL,3,12.86099861326992,7.145196134997171,-1.1085935124679678
1971,VTA,TERRENO,-34.5952166,-58.4105739,308,1100000,RECOLETA,2,13.9108207377686,5.730099782973574,-0.19593982603778168
1972,VTA,TERRENO,-34.5951777,-58.4105445,309,1200000,RECOLETA,2,13.997832114758229,5.733341276897746,-0.11083155927615891
1973,VTA,TERRENO,-34.5977045,-58.41043,141,840000,RECOLETA,2,13.641157170819497,4.948759890378168,-0.006871716811475111
1974,VTA,TERRENO,-34.602216,-58.410408,334,1250000,BALVANERA,3,14.038654109278484,5.811140992976701,0.48809754562097635
1975,VTA,TERRENO,-34.6110344,-58.4104052,845,1275000,BALVANERA,3,14.058456736574664,6.739336627357174,-0.03705182967889712
1977,VTA,TERRENO,-34.611515,-58.410193,1136,940000,BALVANERA,3,13.753635154246187,7.035268599281097,-0.515617733526167
1978,VTA,TERRENO,-34.65299,-58.409969,445,290000,NUEVA POMPEYA,4,12.577636201962656,6.09807428216624,-0.27228475643418465
1979,VTA,TERRENO,-34.629759,-58.409882,1069,1800000,SAN CRISTOBAL,3,14.403297222866392,6.974478911025045,0.5339347142860372
1980,VTA,TERRENO,-34.6145393,-58.4098131,3068,5200000,BALVANERA,3,15.464169183551656,8.028781162487148,0.6116161369880512
1981,VTA,TERRENO,-34.6557491,-58.4097606,160,115000,NUEVA POMPEYA,4,11.652687407345388,5.075173815233827,-0.596679489748076
1982,VTA,TERRENO,-34.595643,-58.4096159,370,980000,RECOLETA,2,13.795307850646754,5.91350300563827,-0.41913039421272225
1983,VTA,TERRENO,-34.6140797,-58.4095582,167,388000,BALVANERA,3,12.86876061860541,5.117993812416755,-0.27484300307659565
1984,VTA,TERRENO,-34.6067903,-58.409118,237,850000,BALVANERA,3,13.652991628466498,5.4680601411351315,0.3038609176554237
1985,VTA,TERRENO,-34.6105423,-58.4091007,5989,3700000,BALVANERA,3,15.123843377614453,8.697679732264463,-0.12142603350852899
1986,VTA,TERRENO,-34.6487123,-58.4089698,352,219000,NUEVA POMPEYA,4,12.296827008798639,5.863631175598097,-0.41545029379236137
1987,VTA,TERRENO,-34.6211772,-58.4089078,132,400000,SAN CRISTOBAL,3,12.89921982609012,4.882801922586371,0.25789968424050547
1988,VTA,TERRENO,-34.6126849,-58.4088444,271,320000,BALVANERA,3,12.676076274775909,5.602118820879701,-0.7517614922700803
1989,VTA,TERRENO,-34.6490097,-58.4088249,400,190000,NUEVA POMPEYA,4,12.154779351142624,5.991464547107982,-0.6325500732453222
1990,VTA,TERRENO,-34.6415277,-58.4086351,191,350000,PARQUE PATRICIOS,4,12.765688433465597,5.25227342804663,-0.16905664949199528
1991,VTA,TERRENO,-34.6108932,-58.4085083,1932,3500000,BALVANERA,3,15.068273526459642,7.566311014772463,0.48724086181016296
1992,VTA,TERRENO,-34.606114,-58.408452,120,240000,BALVANERA,3,12.388394202324129,4.787491742782046,-0.561168682644233
1993,VTA,TERRENO,-34.6277214,-58.4084294,333,495000,SAN CRISTOBAL,3,13.112313041550827,5.808142489980444,-0.07228286739646579
1994,VTA,TERRENO,-34.642288,-58.408287,444,400000,PARQUE PATRICIOS,4,12.89921982609012,6.095824562432225,-0.5307817124555528
1995,VTA,TERRENO,-34.5816864,-58.4082677,150,2100000,PALERMO,14,14.557447902693651,5.0106352940962555,1.046225867598194
1996,VTA,TERRENO,-34.6050411,-58.4082545,364,100000,BALVANERA,3,11.512925464970229,5.8971538676367405,-2.088130030764585
1997,VTA,TERRENO,-34.6318736,-58.4082044,374,1500000,PARQUE PATRICIOS,4,14.22097566607244,5.924255797414532,0.8917036920885831
1998,VTA,TERRENO,-34.6465036,-58.4081408,583,500000,PARQUE PATRICIOS,4,13.122363377404328,6.368187186350492,-0.46754470652780405
1999,VTA,TERRENO,-34.656518,-58.408059,221,345000,NUEVA POMPEYA,4,12.751299696013497,5.3981627015177525,0.31230311970464253
2000,VTA,TERRENO,-34.6343187,-58.4078355,315,260000,PARQUE PATRICIOS,4,12.468436909997665,5.752572638825633,-0.7600383379301777
2001,VTA,TERRENO,-34.619064,-58.4077996,213,695000,BALVANERA,3,13.45166712454693,5.3612921657094255,0.16522085208725887
2002,VTA,TERRENO,-34.6149968,-58.4077817,673,1100000,BALVANERA,3,13.9108207377686,6.511745329644728,-0.05106693126471801
2003,VTA,TERRENO,-34.651003,-58.407698,300,195000,NUEVA POMPEYA,4,12.180754837545884,5.703782474656201,-0.4376738554803824
2004,VTA,TERRENO,-34.6310062,-58.4072557,140,385000,PARQUE PATRICIOS,4,12.86099861326992,4.941642422609304,0.10862778656971994
