POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,buffer 3a_OPERACION,buffer 3a_TIPO,buffer 3a_LATITUD,buffer 3a_LONGITUD,buffer 3a_M2TOTAL,buffer 3a_PRECIOUSD,buffer 3a_BARRIO,buffer 3a_COMUNA,Matrix_distancia_f_TargetID,Matrix_distancia_f_Distance,Matrix_distancia_f_buffer 3a_OPERACION,Matrix_distancia_f_buffer 3a_TIPO,Matrix_distancia_f_buffer 3a_LATITUD,Matrix_distancia_f_buffer 3a_LONGITUD,Matrix_distancia_f_buffer 3a_M2TOTAL,Matrix_distancia_f_buffer 3a_PRECIOUSD,Matrix_distancia_f_buffer 3a_BARRIO,Matrix_distancia_f_buffer 3a_COMUNA,Matrix_ distancia_S_TargetID,Matrix_ distancia_S_Distance,count_NUMPOINTS,Matriz_distancia_O_TargetID,Matriz_distancia_O_Distance
1785,VTA,TERRENO,-34.5905696,-58.423385,305,540000,PALERMO,14,VTA,TERRENO,-34.5905696,-58.423385,305,540000,PALERMO,14,-58.4274154,1265.31639309608,VTA,TERRENO,-34.5905696,-58.423385,305,540000,PALERMO,14,-58.4159554190067,908.440703036308,862,Obelisco,4102.05959275342
1786,VTA,TERRENO,-34.6135951,-58.4233338,198,550000,ALMAGRO,5,VTA,TERRENO,-34.6135951,-58.4233338,198,550000,ALMAGRO,5,-58.4088675,1435.76980677339,VTA,TERRENO,-34.6135951,-58.4233338,198,550000,ALMAGRO,5,-58.4218156713706,245.700270381153,598,Obelisco,3982.16668642871
1787,VTA,TERRENO,-34.5711496,-58.4232966,161,750000,PALERMO,14,VTA,TERRENO,-34.5711496,-58.4232966,161,750000,PALERMO,14,-58.4249824,168.355149213529,VTA,TERRENO,-34.5711496,-58.4232966,161,750000,PALERMO,14,-58.4257114411123,836.626555624587,212,Obelisco,5262.6732207328
1788,VTA,TERRENO,-34.616744,-58.423286,234,630000,ALMAGRO,5,VTA,TERRENO,-34.616744,-58.423286,234,630000,ALMAGRO,5,-58.4088675,1598.45711529635,VTA,TERRENO,-34.616744,-58.423286,234,630000,ALMAGRO,5,-58.4218156713706,567.997761271635,480,Obelisco,4087.8794376795
1789,VTA,TERRENO,-34.5954685,-58.4231497,50,89000,PALERMO,14,VTA,TERRENO,-34.5954685,-58.4231497,50,89000,PALERMO,14,-58.4274154,1796.66977633466,VTA,TERRENO,-34.5954685,-58.4231497,50,89000,PALERMO,14,-58.4209624702706,877.04443858877,917,Obelisco,3920.52421637742
1790,VTA,TERRENO,-34.60288,-58.42309,1091,3950000,ALMAGRO,5,VTA,TERRENO,-34.60288,-58.42309,1091,3950000,ALMAGRO,5,-58.4088675,1453.09434415674,VTA,TERRENO,-34.60288,-58.42309,1091,3950000,ALMAGRO,5,-58.4209624702706,197.694272643895,992,Obelisco,3807.61397995371
1791,VTA,TERRENO,-34.6158075,-58.4228401,0,650000,ALMAGRO,5,VTA,TERRENO,-34.6158075,-58.4228401,0,650000,ALMAGRO,5,-58.4088675,1507.58519566161,VTA,TERRENO,-34.6158075,-58.4228401,0,650000,ALMAGRO,5,-58.4218156713706,457.617701500984,526,Obelisco,4013.78106971629
1792,VTA,TERRENO,-34.6427225,-58.4227629,577,990000,NUEVA POMPEYA,4,VTA,TERRENO,-34.6427225,-58.4227629,577,990000,NUEVA POMPEYA,4,-58.4199555,651.263035859658,VTA,TERRENO,-34.6427225,-58.4227629,577,990000,NUEVA POMPEYA,4,-58.4123851512005,965.040221561227,351,Obelisco,5742.23005005248
1793,VTA,TERRENO,-34.5939906,-58.4227462,289,685000,PALERMO,14,VTA,TERRENO,-34.5939906,-58.4227462,289,685000,PALERMO,14,-58.4274154,1646.29089744096,VTA,TERRENO,-34.5939906,-58.4227462,289,685000,PALERMO,14,-58.4209624702706,1030.80425109966,858,Obelisco,3926.45278131243
1794,VTA,TERRENO,-34.619046,-58.4225624,308,700000,ALMAGRO,5,VTA,TERRENO,-34.619046,-58.4225624,308,700000,ALMAGRO,5,-58.4088675,1705.20555970153,VTA,TERRENO,-34.619046,-58.4225624,308,700000,ALMAGRO,5,-58.4295003232997,765.741592080753,437,Obelisco,4124.34096249299
1795,VTA,TERRENO,-34.5929259,-58.422545,129,1000000,PALERMO,14,VTA,TERRENO,-34.5929259,-58.422545,129,1000000,PALERMO,14,-58.4274154,1537.81963932452,VTA,TERRENO,-34.5929259,-58.422545,129,1000000,PALERMO,14,-58.4159554190067,1052.81585120883,708,Obelisco,3942.98881825144
1796,VTA,TERRENO,-34.621017,-58.422344,248,850000,ALMAGRO,5,VTA,TERRENO,-34.621017,-58.422344,248,850000,ALMAGRO,5,-58.4088675,1846.59788341138,VTA,TERRENO,-34.621017,-58.422344,248,850000,ALMAGRO,5,-58.4267890228972,780.357832007498,449,Obelisco,4201.29876374143
1797,VTA,TERRENO,-34.5908833,-58.4223349,224,579000,PALERMO,14,VTA,TERRENO,-34.5908833,-58.4223349,224,579000,PALERMO,14,-58.4274154,1329.28142880874,VTA,TERRENO,-34.5908833,-58.4223349,224,579000,PALERMO,14,-58.4159554190067,863.840386594857,792,Obelisco,3999.64587973668
1798,VTA,TERRENO,-34.5908741,-58.4222963,228,525000,PALERMO,14,VTA,TERRENO,-34.5908741,-58.4222963,228,525000,PALERMO,14,-58.4274154,1329.57254081866,VTA,TERRENO,-34.5908741,-58.4222963,228,525000,PALERMO,14,-58.4159554190067,860.692575916767,782,Obelisco,3996.70130904032
1799,VTA,TERRENO,-34.5814275,-58.4220497,2100,1700000,PALERMO,14,VTA,TERRENO,-34.5814275,-58.4220497,2100,1700000,PALERMO,14,-58.4274154,529.862771533954,VTA,TERRENO,-34.5814275,-58.4220497,2100,1700000,PALERMO,14,-58.4211960101264,78.3474410902561,712,Obelisco,4460.05686875165
1800,VTA,TERRENO,-34.6487505,-58.4218017,520,385000,NUEVA POMPEYA,4,VTA,TERRENO,-34.6487505,-58.4218017,520,385000,NUEVA POMPEYA,4,-58.4199555,183.33642278138,VTA,TERRENO,-34.6487505,-58.4218017,520,385000,NUEVA POMPEYA,4,-58.4123851512005,1197.5585538278,243,Obelisco,6208.69341814282
1801,VTA,TERRENO,-34.634742,-58.421716,897,730000,BOEDO,5,VTA,TERRENO,-34.634742,-58.421716,897,730000,BOEDO,5,-58.4199555,1492.30883071316,VTA,TERRENO,-34.634742,-58.421716,897,730000,BOEDO,5,-58.4267890228972,975.22720321839,377,Obelisco,5038.05719998983
1802,VTA,TERRENO,-34.6072868,-58.4217012,349,1180000,ALMAGRO,5,VTA,TERRENO,-34.6072868,-58.4217012,349,1180000,ALMAGRO,5,-58.4088675,1186.79353336017,VTA,TERRENO,-34.6072868,-58.4217012,349,1180000,ALMAGRO,5,-58.4209624702706,462.249382731283,1071,Obelisco,3700.17391040439
1803,VTA,TERRENO,-34.5959455,-58.4215847,6141,5650000,PALERMO,14,VTA,TERRENO,-34.5959455,-58.4215847,6141,5650000,PALERMO,14,-58.4088675,1829.45749009708,VTA,TERRENO,-34.5959455,-58.4215847,6141,5650000,PALERMO,14,-58.4209624702706,802.903031582372,943,Obelisco,3768.61027419345
1804,VTA,TERRENO,-34.628801,-58.421539,308,720000,BOEDO,5,VTA,TERRENO,-34.628801,-58.421539,308,720000,BOEDO,5,-58.4199555,2147.52535052219,VTA,TERRENO,-34.628801,-58.421539,308,720000,BOEDO,5,-58.4267890228972,520.579955385907,468,Obelisco,4600.24853915706
1805,VTA,TERRENO,-34.621138,-58.421523,325,590000,ALMAGRO,5,VTA,TERRENO,-34.621138,-58.421523,325,590000,ALMAGRO,5,-58.4088675,1807.33823764856,VTA,TERRENO,-34.621138,-58.421523,325,590000,ALMAGRO,5,-58.4155328189678,722.328372618848,433,Obelisco,4140.69632453698
1806,VTA,TERRENO,-34.5883669,-58.4213974,890,6500000,PALERMO,14,VTA,TERRENO,-34.5883669,-58.4213974,890,6500000,PALERMO,14,-58.4274154,1112.42299852543,VTA,TERRENO,-34.5883669,-58.4213974,890,6500000,PALERMO,14,-58.4159554190067,613.312949529953,837,Obelisco,4029.293328137
1807,VTA,TERRENO,-34.6263097,-58.4213074,312,900300,BOEDO,5,VTA,TERRENO,-34.6263097,-58.4213074,312,900300,BOEDO,5,-58.4436522,2193.92117836908,VTA,TERRENO,-34.6263097,-58.4213074,312,900300,BOEDO,5,-58.4267890228972,508.730243450063,494,Obelisco,4421.09754789868
1808,VTA,TERRENO,-34.6088278,-58.4213069,296,2250000,ALMAGRO,5,VTA,TERRENO,-34.6088278,-58.4213069,296,2250000,ALMAGRO,5,-58.4088675,1141.12004225567,VTA,TERRENO,-34.6088278,-58.4213069,296,2250000,ALMAGRO,5,-58.4218156713706,329.732472299156,899,Obelisco,3686.55177316431
1809,VTA,TERRENO,-34.609847,-58.4213,301,800000,ALMAGRO,5,VTA,TERRENO,-34.609847,-58.4213,301,800000,ALMAGRO,5,-58.4088675,1148.01950517096,VTA,TERRENO,-34.609847,-58.4213,301,800000,ALMAGRO,5,-58.4218156713706,218.530040603786,839,Obelisco,3704.96337887637
1810,VTA,TERRENO,-34.6087667,-58.4212982,827,2500000,ALMAGRO,5,VTA,TERRENO,-34.6087667,-58.4212982,827,2500000,ALMAGRO,5,-58.4088675,1140.2252485374,VTA,TERRENO,-34.6087667,-58.4212982,827,2500000,ALMAGRO,5,-58.4218156713706,336.555257712121,900,Obelisco,3684.72905972522
1811,VTA,TERRENO,-34.6263164,-58.4212007,312,1600000,BOEDO,5,VTA,TERRENO,-34.6263164,-58.4212007,312,1600000,BOEDO,5,-58.4436522,2203.32759522777,VTA,TERRENO,-34.6263164,-58.4212007,312,1600000,BOEDO,5,-58.4267890228972,518.288591065198,504,Obelisco,4413.46063427807
1812,VTA,TERRENO,-34.6425856,-58.4210716,362,280000,NUEVA POMPEYA,4,VTA,TERRENO,-34.6425856,-58.4210716,362,280000,NUEVA POMPEYA,4,-58.4199555,621.907861795082,VTA,TERRENO,-34.6425856,-58.4210716,362,280000,NUEVA POMPEYA,4,-58.4123851512005,809.692006323514,378,Obelisco,5629.8244566556
1813,VTA,TERRENO,-34.594391,-58.420979,174,920000,PALERMO,14,VTA,TERRENO,-34.594391,-58.420979,174,920000,PALERMO,14,-58.4274154,1737.42567548813,VTA,TERRENO,-34.594391,-58.420979,174,920000,PALERMO,14,-58.4209624702706,973.318473398306,840,Obelisco,3758.37235133439
1814,VTA,TERRENO,-34.5842989,-58.420952,262,580000,PALERMO,14,VTA,TERRENO,-34.5842989,-58.420952,262,580000,PALERMO,14,-58.4274154,785.066425828533,VTA,TERRENO,-34.5842989,-58.420952,262,580000,PALERMO,14,-58.4211960101264,321.123144570417,867,Obelisco,4204.77863004747
1815,VTA,TERRENO,-34.5917593,-58.4209425,189,550000,PALERMO,14,VTA,TERRENO,-34.5917593,-58.4209425,189,550000,PALERMO,14,-58.4274154,1467.5787270083,VTA,TERRENO,-34.5917593,-58.4209425,189,550000,PALERMO,14,-58.4159554190067,863.674539409753,771,Obelisco,3845.93444304491
1816,VTA,TERRENO,-34.5920487,-58.4208336,354,500000,PALERMO,14,VTA,TERRENO,-34.5920487,-58.4208336,354,500000,PALERMO,14,-58.4274154,1500.98438413278,VTA,TERRENO,-34.5920487,-58.4208336,354,500000,PALERMO,14,-58.4159554190067,885.977267878591,773,Obelisco,3825.5678228472
1817,VTA,TERRENO,-34.5975066,-58.4207984,543,2550000,PALERMO,14,VTA,TERRENO,-34.5975066,-58.4207984,543,2550000,PALERMO,14,-58.4088675,1650.96693610234,VTA,TERRENO,-34.5975066,-58.4207984,543,2550000,PALERMO,14,-58.4209624702706,627.87424620629,1058,Obelisco,3661.88153617574
1818,VTA,TERRENO,-34.6006851,-58.4205933,110,3000000,ALMAGRO,5,VTA,TERRENO,-34.6006851,-58.4205933,110,3000000,ALMAGRO,5,-58.4088675,1391.91580704917,VTA,TERRENO,-34.6006851,-58.4205933,110,3000000,ALMAGRO,5,-58.4209624702706,277.16892697598,1320,Obelisco,3593.32913571641
1819,VTA,TERRENO,-34.6371572,-58.4205643,172,360000,BOEDO,5,VTA,TERRENO,-34.6371572,-58.4205643,172,360000,BOEDO,5,-58.4199555,1216.90708241705,VTA,TERRENO,-34.6371572,-58.4205643,172,360000,BOEDO,5,-58.4123851512005,877.746760131115,426,Obelisco,5150.84837159434
1820,VTA,TERRENO,-34.637592,-58.420534,157,175000,BOEDO,5,VTA,TERRENO,-34.637592,-58.420534,157,175000,BOEDO,5,-58.4199555,1168.59647692117,VTA,TERRENO,-34.637592,-58.420534,157,175000,BOEDO,5,-58.4123851512005,851.235422491698,422,Obelisco,5183.76820365608
1821,VTA,TERRENO,-34.5985127,-58.4204846,164,589000,ALMAGRO,5,VTA,TERRENO,-34.5985127,-58.4204846,164,589000,ALMAGRO,5,-58.4088675,1549.20415719744,VTA,TERRENO,-34.5985127,-58.4204846,164,589000,ALMAGRO,5,-58.4209624702706,517.942174406845,1103,Obelisco,3614.07769741323
1822,VTA,TERRENO,-34.6015357,-58.4204548,1586,6500000,ALMAGRO,5,VTA,TERRENO,-34.6015357,-58.4204548,1586,6500000,ALMAGRO,5,-58.4088675,1323.78873506381,VTA,TERRENO,-34.6015357,-58.4204548,1586,6500000,ALMAGRO,5,-58.4209624702706,186.635517274128,1308,Obelisco,3573.02004276129
1823,VTA,TERRENO,-34.630188,-58.4204499,142,300000,BOEDO,5,VTA,TERRENO,-34.630188,-58.4204499,142,300000,BOEDO,5,-58.4199555,1989.26323761337,VTA,TERRENO,-34.630188,-58.4204499,142,300000,BOEDO,5,-58.4267890228972,679.529206054083,430,Obelisco,4617.35735637508
1824,VTA,TERRENO,-34.597932,-58.4204299,298,3000000,PALERMO,14,VTA,TERRENO,-34.597932,-58.4204299,298,3000000,PALERMO,14,-58.4088675,1593.23696015737,VTA,TERRENO,-34.597932,-58.4204299,298,3000000,PALERMO,14,-58.4209624702706,582.554823139385,1094,Obelisco,3620.01010830013
1825,VTA,TERRENO,-34.5952679,-58.4203755,190,500000,PALERMO,14,VTA,TERRENO,-34.5952679,-58.4203755,190,500000,PALERMO,14,-58.4088675,1821.530549297,VTA,TERRENO,-34.5952679,-58.4203755,190,500000,PALERMO,14,-58.4209624702706,877.693103884331,955,Obelisco,3679.17634888882
1826,VTA,TERRENO,-34.6110583,-58.4201892,348,690000,ALMAGRO,5,VTA,TERRENO,-34.6110583,-58.4201892,348,690000,ALMAGRO,5,-58.4088675,1072.24642805712,VTA,TERRENO,-34.6110583,-58.4201892,348,690000,ALMAGRO,5,-58.4218156713706,168.792284706747,848,Obelisco,3632.55466005193
1827,VTA,TERRENO,-34.63099,-58.4201892,505,700000,BOEDO,5,VTA,TERRENO,-34.63099,-58.4201892,505,700000,BOEDO,5,-58.4199555,1899.8986008763,VTA,TERRENO,-34.63099,-58.4201892,505,700000,BOEDO,5,-58.4267890228972,748.771968449482,383,Obelisco,4656.21779120908
1828,VTA,TERRENO,-34.63099,-58.420189,350,325000,BOEDO,5,VTA,TERRENO,-34.63099,-58.420189,350,325000,BOEDO,5,-58.4199555,1899.89839415482,VTA,TERRENO,-34.63099,-58.420189,350,325000,BOEDO,5,-58.4267890228972,748.78679149211,383,Obelisco,4656.20384694142
1829,VTA,TERRENO,-34.6148246,-58.4201588,1847,1000000,ALMAGRO,5,VTA,TERRENO,-34.6148246,-58.4201588,1847,1000000,ALMAGRO,5,-58.4088675,1241.66289031957,VTA,TERRENO,-34.6148246,-58.4201588,1847,1000000,ALMAGRO,5,-58.4218156713706,371.347921541273,650,Obelisco,3745.63442365313
1830,VTA,TERRENO,-34.6211179,-58.420022,400,1500000,ALMAGRO,5,VTA,TERRENO,-34.6211179,-58.420022,400,1500000,ALMAGRO,5,-58.4088675,1720.37333713011,VTA,TERRENO,-34.6211179,-58.420022,400,1500000,ALMAGRO,5,-58.4155328189678,625.758648203945,445,Obelisco,4018.37648858453
1831,VTA,TERRENO,-34.595501,-58.420002,303,870000,PALERMO,14,VTA,TERRENO,-34.595501,-58.420002,303,870000,PALERMO,14,-58.4088675,1780.64857257479,VTA,TERRENO,-34.595501,-58.420002,303,870000,PALERMO,14,-58.4209624702706,854.734456787836,969,Obelisco,3639.48684847083
1832,ALQ,TERRENO,-34.5955003,-58.4200006,303,999000,PALERMO,14,ALQ,TERRENO,-34.5955003,-58.4200006,303,999000,PALERMO,14,-58.4088675,1780.63853235621,ALQ,TERRENO,-34.5955003,-58.4200006,303,999000,PALERMO,14,-58.4209624702706,854.824942484993,969,Obelisco,3639.38199707485
1833,VTA,TERRENO,-34.5945558,-58.419968,383,1190000,PALERMO,14,VTA,TERRENO,-34.5945558,-58.419968,383,1190000,PALERMO,14,-58.4274154,1787.9798953519,VTA,TERRENO,-34.5945558,-58.419968,383,1190000,PALERMO,14,-58.4209624702706,959.382441994741,869,Obelisco,3664.18904625538
1834,VTA,TERRENO,-34.6105194,-58.419899,652,730000,ALMAGRO,5,VTA,TERRENO,-34.6105194,-58.419899,652,730000,ALMAGRO,5,-58.4088675,1032.84757633785,VTA,TERRENO,-34.6105194,-58.419899,652,730000,ALMAGRO,5,-58.4218156713706,223.958088431056,866,Obelisco,3593.61161173964
1835,VTA,TERRENO,-34.6050724,-58.4197275,672,790000,ALMAGRO,5,VTA,TERRENO,-34.6050724,-58.4197275,672,790000,ALMAGRO,5,-58.4088675,1072.24318755965,VTA,TERRENO,-34.6050724,-58.4197275,672,790000,ALMAGRO,5,-58.4209624702706,240.018283534037,1224,Obelisco,3501.19793557685
1836,VTA,TERRENO,-34.596102,-58.4196444,257,670000,PALERMO,14,VTA,TERRENO,-34.596102,-58.4196444,257,670000,PALERMO,14,-58.4088675,1707.25647665653,VTA,TERRENO,-34.596102,-58.4196444,257,670000,PALERMO,14,-58.4209624702706,792.784640847463,970,Obelisco,3591.45362387593
1837,VTA,TERRENO,-34.5845303,-58.4195963,234,1800000,PALERMO,14,VTA,TERRENO,-34.5845303,-58.4195963,234,1800000,PALERMO,14,-58.4274154,897.995382227033,VTA,TERRENO,-34.5845303,-58.4195963,234,1800000,PALERMO,14,-58.4159554190067,341.17334587506,891,Obelisco,4085.03531914835
1838,VTA,TERRENO,-34.6213936,-58.4194721,312,2250000,BOEDO,5,VTA,TERRENO,-34.6213936,-58.4194721,312,2250000,BOEDO,5,-58.4088675,1715.97700059348,VTA,TERRENO,-34.6213936,-58.4194721,312,2250000,BOEDO,5,-58.4155328189678,569.828346961751,447,Obelisco,3989.14768041863
1839,VTA,TERRENO,-34.6083764,-58.4194558,227.99,1150000,ALMAGRO,5,VTA,TERRENO,-34.6083764,-58.4194558,227.99,1150000,ALMAGRO,5,-58.4088675,971.640266552475,VTA,TERRENO,-34.6083764,-58.4194558,227.99,1150000,ALMAGRO,5,-58.4218156713706,434.272550060481,986,Obelisco,3511.17239037909
1840,VTA,TERRENO,-34.6230603,-58.4193858,204,255000,BOEDO,5,VTA,TERRENO,-34.6230603,-58.4193858,204,255000,BOEDO,5,-58.4088675,1867.13452130985,VTA,TERRENO,-34.6230603,-58.4193858,204,255000,BOEDO,5,-58.4155328189678,436.202767276041,528,Obelisco,4076.42344936527
1841,VTA,TERRENO,-34.6203499,-58.4193802,264,840000,ALMAGRO,5,VTA,TERRENO,-34.6203499,-58.4193802,264,840000,ALMAGRO,5,-58.4088675,1616.88008110051,VTA,TERRENO,-34.6203499,-58.4193802,264,840000,ALMAGRO,5,-58.4155328189678,658.892660831562,459,Obelisco,3926.11892907091
1842,VTA,TERRENO,-34.6356587,-58.4193506,550,400000,BOEDO,5,VTA,TERRENO,-34.6356587,-58.4193506,550,400000,BOEDO,5,-58.4199555,1382.97326838316,VTA,TERRENO,-34.6356587,-58.4193506,550,400000,BOEDO,5,-58.4123851512005,891.745630057337,393,Obelisco,4954.05840451785
1843,VTA,TERRENO,-34.6400386,-58.4192631,378,390000,NUEVA POMPEYA,4,VTA,TERRENO,-34.6400386,-58.4192631,378,390000,NUEVA POMPEYA,4,-58.4199555,898.227163197519,VTA,TERRENO,-34.6400386,-58.4192631,378,390000,NUEVA POMPEYA,4,-58.4123851512005,645.209235388649,424,Obelisco,5307.11198308383
1844,VTA,TERRENO,-34.6226113,-58.4191927,550,250000,BOEDO,5,VTA,TERRENO,-34.6226113,-58.4191927,550,250000,BOEDO,5,-58.4088675,1815.37045354335,VTA,TERRENO,-34.6226113,-58.4191927,550,250000,BOEDO,5,-58.4155328189678,453.911860374852,505,Obelisco,4035.2944829946
1845,VTA,TERRENO,-34.5964339,-58.4190788,202,425000,PALERMO,14,VTA,TERRENO,-34.5964339,-58.4190788,202,425000,PALERMO,14,-58.4088675,1647.32998022671,VTA,TERRENO,-34.5964339,-58.4190788,202,425000,PALERMO,14,-58.4209624702706,766.423584598689,1010,Obelisco,3532.43461688597
1846,VTA,TERRENO,-34.6128217,-58.4190766,381,820000,ALMAGRO,5,VTA,TERRENO,-34.6128217,-58.4190766,381,820000,ALMAGRO,5,-58.4088675,1044.500470133,VTA,TERRENO,-34.6128217,-58.4190766,381,820000,ALMAGRO,5,-58.4218156713706,276.977221334657,820,Obelisco,3583.2575517389
1847,VTA,TERRENO,-34.5892956,-58.4189484,72,575000,PALERMO,14,VTA,TERRENO,-34.5892956,-58.4189484,72,575000,PALERMO,14,-58.4274154,1321.24296515589,VTA,TERRENO,-34.5892956,-58.4189484,72,575000,PALERMO,14,-58.4159554190067,535.057164868597,820,Obelisco,3782.12785283675
1848,VTA,TERRENO,-34.5907105,-58.4188378,176,1300000,PALERMO,14,VTA,TERRENO,-34.5907105,-58.4188378,176,1300000,PALERMO,14,-58.4274154,1456.59787671529,VTA,TERRENO,-34.5907105,-58.4188378,176,1300000,PALERMO,14,-58.4159554190067,670.530200129463,778,Obelisco,3709.05803437184
1849,VTA,TERRENO,-34.5910615,-58.4188222,151,599000,PALERMO,14,VTA,TERRENO,-34.5910615,-58.4188222,151,599000,PALERMO,14,-58.4274154,1490.26769612459,VTA,TERRENO,-34.5910615,-58.4188222,151,599000,PALERMO,14,-58.4159554190067,705.944078178212,738,Obelisco,3692.74916818212
1850,VTA,TERRENO,-34.6379075,-58.4188123,274,295000,BOEDO,5,VTA,TERRENO,-34.6379075,-58.4188123,274,295000,BOEDO,5,-58.4199555,1137.23280884347,VTA,TERRENO,-34.6379075,-58.4188123,274,295000,BOEDO,5,-58.4123851512005,697.358092973795,402,Obelisco,5102.23658846582
1851,VTA,TERRENO,-34.5911123,-58.4186779,151,580000,PALERMO,14,VTA,TERRENO,-34.5911123,-58.4186779,151,580000,PALERMO,14,-58.4274154,1502.07626575882,VTA,TERRENO,-34.5911123,-58.4186779,151,580000,PALERMO,14,-58.4159554190067,706.388052082167,734,Obelisco,3678.36257974546
1852,VTA,TERRENO,-34.617557,-58.418652,820,2100000,ALMAGRO,5,VTA,TERRENO,-34.617557,-58.418652,820,2100000,ALMAGRO,5,-58.4088675,1334.80826670062,VTA,TERRENO,-34.617557,-58.418652,820,2100000,ALMAGRO,5,-58.4218156713706,704.474758960411,503,Obelisco,3729.51628976155
1853,VTA,TERRENO,-34.6395412,-58.4184583,210,420000,BOEDO,5,VTA,TERRENO,-34.6395412,-58.4184583,210,420000,BOEDO,5,-58.4199555,961.013465923151,VTA,TERRENO,-34.6395412,-58.4184583,210,420000,BOEDO,5,-58.4123851512005,588.884848648535,405,Obelisco,5217.22664592915
1854,VTA,TERRENO,-34.5855992,-58.4184265,1416,4000000,PALERMO,14,VTA,TERRENO,-34.5855992,-58.4184265,1416,4000000,PALERMO,14,-58.4274154,1055.48751675922,VTA,TERRENO,-34.5855992,-58.4184265,1416,4000000,PALERMO,14,-58.4159554190067,231.98356228444,951,Obelisco,3931.89195504871
1855,VTA,TERRENO,-34.598737,-58.41836,207,689000,ALMAGRO,5,VTA,TERRENO,-34.598737,-58.41836,207,689000,ALMAGRO,5,-58.4088675,1402.61872454824,VTA,TERRENO,-34.598737,-58.41836,207,689000,ALMAGRO,5,-58.4209624702706,546.138591465173,1194,Obelisco,3417.72115936028
1856,VTA,TERRENO,-34.628222,-58.418258,300,430000,BOEDO,5,VTA,TERRENO,-34.628222,-58.418258,300,430000,BOEDO,5,-58.4199555,2212.32411924161,VTA,TERRENO,-34.628222,-58.418258,300,430000,BOEDO,5,-58.4155328189678,403.512449855329,490,Obelisco,4323.74976055329
1857,VTA,TERRENO,-34.5911523,-58.4182254,0,480000,PALERMO,14,VTA,TERRENO,-34.5911523,-58.4182254,0,480000,PALERMO,14,-58.4274154,1528.33540863045,VTA,TERRENO,-34.5911523,-58.4182254,0,480000,PALERMO,14,-58.4159554190067,697.031843815251,752,Obelisco,3638.30259446053
1858,VTA,TERRENO,-34.628522,-58.418194,300,430000,BOEDO,5,VTA,TERRENO,-34.628522,-58.418194,300,430000,BOEDO,5,-58.4199555,2179.55465565067,VTA,TERRENO,-34.628522,-58.418194,300,430000,BOEDO,5,-58.4155328189678,426.7530052175,491,Obelisco,4340.20044436884
1859,VTA,TERRENO,-34.6071935,-58.4179509,1370,3750000,ALMAGRO,5,VTA,TERRENO,-34.6071935,-58.4179509,1370,3750000,ALMAGRO,5,-58.4088675,848.657067728484,VTA,TERRENO,-34.6071935,-58.4179509,1370,3750000,ALMAGRO,5,-58.4151857088376,471.984341648035,1188,Obelisco,3357.1512373854
1860,VTA,TERRENO,-34.6258152,-58.417925,294,1100000,BOEDO,5,VTA,TERRENO,-34.6258152,-58.417925,294,1100000,BOEDO,5,-58.4088675,2077.53589052087,VTA,TERRENO,-34.6258152,-58.417925,294,1100000,BOEDO,5,-58.4155328189678,224.953900228872,538,Obelisco,4136.50038794671
1861,VTA,TERRENO,-34.6069741,-58.4178398,1370,3750000,ALMAGRO,5,VTA,TERRENO,-34.6069741,-58.4178398,1370,3750000,ALMAGRO,5,-58.4088675,843.682309501439,VTA,TERRENO,-34.6069741,-58.4178398,1370,3750000,ALMAGRO,5,-58.4151857088376,487.516961335898,1198,Obelisco,3344.31950379246
1862,VTA,TERRENO,-34.5856928,-58.4177259,188,1500000,PALERMO,14,VTA,TERRENO,-34.5856928,-58.4177259,188,1500000,PALERMO,14,-58.4274154,1112.65336538384,VTA,TERRENO,-34.5856928,-58.4177259,188,1500000,PALERMO,14,-58.4159554190067,173.008376423902,926,Obelisco,3871.42166800988
1863,VTA,TERRENO,-34.6391835,-58.4175971,287,595000,BOEDO,5,VTA,TERRENO,-34.6391835,-58.4175971,287,595000,BOEDO,5,-58.4199555,1014.15877748702,VTA,TERRENO,-34.6391835,-58.4175971,287,595000,BOEDO,5,-58.4123851512005,530.917752760492,397,Obelisco,5135.94552508929
1864,VTA,TERRENO,-34.6379585,-58.4173965,150,260000,BOEDO,5,VTA,TERRENO,-34.6379585,-58.4173965,150,260000,BOEDO,5,-58.4199555,1150.90245740594,VTA,TERRENO,-34.6379585,-58.4173965,150,260000,BOEDO,5,-58.4123851512005,588.202041880346,410,Obelisco,5020.5810505158
1865,VTA,TERRENO,-34.5825491,-58.41735,230,1900000,PALERMO,14,VTA,TERRENO,-34.5825491,-58.41735,230,1900000,PALERMO,14,-58.4274154,977.491152602787,VTA,TERRENO,-34.5825491,-58.41735,230,1900000,PALERMO,14,-58.4159554190067,316.226368911613,791,Obelisco,4034.53766962304
1866,VTA,TERRENO,-34.6234926,-58.4171878,225,630000,BOEDO,5,VTA,TERRENO,-34.6234926,-58.4171878,225,630000,BOEDO,5,-58.4088675,1814.80915992684,VTA,TERRENO,-34.6234926,-58.4171878,225,630000,BOEDO,5,-58.4155328189678,257.349301557642,556,Obelisco,3932.98032037037
